08.01.2018	20:30:00	6675,9195	6676,1658	6673,2071	6675,7468	0
08.01.2018	20:45:00	6675,7128	6676,2669	6668,8121	6671,9240	0
08.01.2018	21:00:00	6671,9086	6675,0737	6671,1513	6671,3957	0
08.01.2018	21:15:00	6671,3955	6674,0840	6670,3887	6671,7460	0
08.01.2018	21:30:00	6671,7835	6676,9630	6670,0199	6676,4777	0
08.01.2018	21:45:00	6676,4804	6680,3224	6675,0021	6675,2178	0
08.01.2018	22:00:01	6675,1894	6676,6314	6675,1894	6676,6314	0
08.01.2018	22:15:00	6676,6314	6676,6314	6676,6314	6676,6314	0
08.01.2018	22:30:00	6676,6314	6676,6314	6676,6314	6676,6314	0
08.01.2018	22:45:00	6676,6314	6676,6314	6676,6314	6676,6314	0
08.01.2018	23:00:00	6676,6314	6676,6314	6676,6314	6676,6314	0
08.01.2018	23:15:00	6676,6314	6676,6314	6676,6314	6676,6314	0
09.01.2018	15:30:15	6692,8740	6695,9801	6665,1042	6668,1715	0
09.01.2018	15:45:00	6667,8508	6676,6447	6658,2680	6663,6721	0
09.01.2018	16:00:00	6663,7048	6671,2363	6661,4450	6670,4245	0
09.01.2018	16:15:00	6670,4357	6678,7746	6670,4357	6675,3908	0
09.01.2018	16:30:00	6675,2776	6676,6239	6660,2498	6668,1419	0
09.01.2018	16:45:00	6668,1868	6673,7788	6662,4249	6673,4232	0
09.01.2018	17:00:00	6673,5272	6684,9976	6673,1995	6684,6141	0
09.01.2018	17:15:00	6684,6311	6690,6166	6684,5143	6688,1397	0
09.01.2018	17:30:00	6688,0268	6688,0401	6681,6270	6681,9216	0
09.01.2018	17:45:00	6681,9220	6684,9492	6679,0214	6683,9151	0
09.01.2018	18:00:00	6683,9237	6683,9868	6676,9287	6682,9196	0
09.01.2018	18:15:00	6682,9135	6684,6030	6681,6112	6683,2851	0
09.01.2018	18:30:00	6683,2752	6688,4683	6683,0846	6687,9960	0
09.01.2018	18:45:00	6688,0017	6689,9793	6687,8864	6688,2891	0
09.01.2018	19:00:00	6688,4619	6693,0597	6688,1126	6692,0615	0
09.01.2018	19:15:00	6692,0533	6696,1190	6691,7010	6694,1649	0
09.01.2018	19:30:00	6694,1922	6694,4590	6689,6012	6690,8593	0
09.01.2018	19:45:00	6690,8552	6691,0499	6689,2063	6690,2667	0
09.01.2018	20:00:00	6690,2453	6691,1749	6687,6396	6687,9232	0
09.01.2018	20:15:00	6687,8877	6688,5517	6684,1280	6685,7403	0
09.01.2018	20:30:00	6685,7095	6686,4427	6683,4410	6685,2435	0
09.01.2018	20:45:00	6685,2506	6689,0950	6685,2156	6688,6207	0
09.01.2018	21:00:00	6688,5439	6688,5439	6685,8117	6687,8873	0
09.01.2018	21:15:00	6687,9019	6689,1280	6678,5179	6678,5762	0
09.01.2018	21:30:00	6678,5585	6689,1580	6678,5585	6684,7528	0
09.01.2018	21:45:00	6684,7939	6684,7939	6675,2243	6678,0958	0
09.01.2018	22:00:01	6678,7499	6678,7499	6677,9355	6677,9355	0
09.01.2018	22:15:00	6677,9355	6677,9355	6677,9355	6677,9355	0
09.01.2018	22:30:00	6677,9355	6677,9355	6677,9355	6677,9355	0
09.01.2018	22:45:00	6677,9355	6677,9355	6677,9355	6677,9355	0
09.01.2018	23:00:00	6677,9355	6677,9355	6677,9355	6677,9355	0
09.01.2018	23:15:00	6677,9355	6677,9355	6677,9355	6677,9355	0
10.01.2018	15:30:15	6640,6644	6657,1269	6637,2984	6649,2742	0
10.01.2018	15:45:00	6649,2051	6652,5462	6624,4846	6634,0525	0
10.01.2018	16:00:00	6634,1824	6639,4863	6619,3458	6637,5890	0
10.01.2018	16:15:00	6638,0538	6645,7463	6635,1731	6635,5946	0
10.01.2018	16:30:00	6635,3721	6642,2160	6633,0333	6637,2559	0
10.01.2018	16:45:00	6637,2512	6639,2558	6627,4517	6639,2150	0
10.01.2018	17:00:00	6639,2805	6653,2537	6639,2414	6647,3028	0
10.01.2018	17:15:00	6647,3230	6649,0923	6641,2073	6641,7008	0
10.01.2018	17:30:00	6641,6676	6644,7429	6638,3753	6641,7829	0
10.01.2018	17:45:00	6641,7861	6651,0392	6641,4266	6646,5376	0
10.01.2018	18:00:00	6646,5421	6646,6274	6642,2873	6643,7530	0
10.01.2018	18:15:00	6643,7401	6651,4729	6643,5637	6647,2487	0
10.01.2018	18:30:00	6647,2542	6652,7545	6647,0466	6651,1508	0
10.01.2018	18:45:00	6651,1983	6651,7425	6648,8665	6651,1945	0
10.01.2018	19:00:00	6651,2206	6654,5359	6649,9918	6650,0289	0
10.01.2018	19:15:00	6649,9244	6650,4225	6645,3270	6649,4036	0
10.01.2018	19:30:00	6649,3670	6652,5819	6646,0857	6652,1611	0
10.01.2018	19:45:00	6652,1611	6660,9248	6652,1611	6659,1940	0
10.01.2018	20:00:00	6659,2193	6660,7773	6648,0797	6648,4632	0
10.01.2018	20:15:00	6648,4093	6651,0840	6639,0017	6639,8957	0
10.01.2018	20:30:00	6639,9529	6643,0080	6637,3605	6640,6435	0
10.01.2018	20:45:00	6640,6478	6650,5312	6640,5076	6649,4222	0
